analysis,sla_allele,sla_locus,seed,hla_subgroup,hla_locus,probability
class1,SLA-1*08:14,SLA-1,46,B52,B,4.4641707063419744e-05
class1,SLA-1*08:14,SLA-1,46,B53,B,4.036832615383901e-05
class1,SLA-1*08:14,SLA-1,46,B55,B,0.00010092933371197432
class1,SLA-1*08:14,SLA-1,46,B56,B,3.2416603062301874e-05
class1,SLA-1*08:14,SLA-1,46,B57,B,6.798873073421419e-05
class1,SLA-1*08:14,SLA-1,46,B58,B,3.965072664868785e-06
class1,SLA-1*08:14,SLA-1,46,B_Other,B,0.0003223177045583725
class1,SLA-1*08:14,SLA-1,46,C01,C,0.0005913699278607965
class1,SLA-1*08:14,SLA-1,46,C02,C,0.0022289352491497993
class1,SLA-1*08:14,SLA-1,46,C03,C,0.14814192056655884
class1,SLA-1*08:14,SLA-1,46,C04,C,0.0003982911875937134
class1,SLA-1*08:14,SLA-1,46,C05,C,0.005859204567968845
class1,SLA-1*08:14,SLA-1,46,C06,C,0.0029312509577721357
class1,SLA-1*08:14,SLA-1,46,C07,C,0.00010197988740401343
class1,SLA-1*08:14,SLA-1,46,C08,C,0.08277788013219833
class1,SLA-1*08:14,SLA-1,46,C12,C,0.0077902572229504585
class1,SLA-1*08:14,SLA-1,46,C14,C,0.0001600818504812196
class1,SLA-1*08:14,SLA-1,46,C15,C,0.002238947432488203
class1,SLA-1*08:14,SLA-1,46,C16,C,2.6377345420769416e-05
class1,SLA-1*08:14,SLA-1,46,C17,C,4.870696648140438e-05
class1,SLA-1*08:14,SLA-1,46,C_Other,C,8.314074511872604e-05
class1,SLA-1*09:01,SLA-1,46,A01,A,0.07149799913167953
class1,SLA-1*09:01,SLA-1,46,A02,A,0.04228341951966286
class1,SLA-1*09:01,SLA-1,46,A03,A,0.29631307721138
class1,SLA-1*09:01,SLA-1,46,A11,A,0.0009708825964480639
class1,SLA-1*09:01,SLA-1,46,A23,A,0.00021260212815832347
class1,SLA-1*09:01,SLA-1,46,A24,A,0.003603896591812372
class1,SLA-1*09:01,SLA-1,46,A25,A,6.663217209279537e-05
class1,SLA-1*09:01,SLA-1,46,A26,A,7.906667633506004e-06
class1,SLA-1*09:01,SLA-1,46,A29,A,3.4839573345379904e-05
class1,SLA-1*09:01,SLA-1,46,A30,A,0.00018113090482074767
class1,SLA-1*09:01,SLA-1,46,A31,A,5.320111813489348e-05
class1,SLA-1*09:01,SLA-1,46,A32,A,2.1925672626821324e-05
class1,SLA-1*09:01,SLA-1,46,A33,A,0.0002705795632209629
class1,SLA-1*09:01,SLA-1,46,A68,A,0.0010207636514678597
class1,SLA-1*09:01,SLA-1,46,A_Other,A,5.4070820624474436e-05
class1,SLA-1*09:01,SLA-1,46,B07,B,0.12146031856536865
class1,SLA-1*09:01,SLA-1,46,B08,B,0.0027625025250017643
class1,SLA-1*09:01,SLA-1,46,B13,B,5.2737086662091315e-05
class1,SLA-1*09:01,SLA-1,46,B14,B,9.784250141819939e-05
class1,SLA-1*09:01,SLA-1,46,B15,B,0.07431723177433014
class1,SLA-1*09:01,SLA-1,46,B18,B,7.442776404786855e-05
class1,SLA-1*09:01,SLA-1,46,B27,B,5.935534500167705e-05
class1,SLA-1*09:01,SLA-1,46,B35,B,0.001497787656262517
class1,SLA-1*09:01,SLA-1,46,B37,B,9.576835509506054e-06
class1,SLA-1*09:01,SLA-1,46,B38,B,1.5943829566822387e-05
class1,SLA-1*09:01,SLA-1,46,B39,B,5.2367118769325316e-05
class1,SLA-1*09:01,SLA-1,46,B40,B,0.0026979688555002213
class1,SLA-1*09:01,SLA-1,46,B41,B,0.0014221285236999393
class1,SLA-1*09:01,SLA-1,46,B44,B,0.0015044065658003092
class1,SLA-1*09:01,SLA-1,46,B46,B,0.0035913530737161636
class1,SLA-1*09:01,SLA-1,46,B49,B,1.200727820105385e-05
class1,SLA-1*09:01,SLA-1,46,B50,B,9.85352453426458e-05
class1,SLA-1*09:01,SLA-1,46,B51,B,0.0029827530961483717
class1,SLA-1*09:01,SLA-1,46,B52,B,5.336057074600831e-05
class1,SLA-1*09:01,SLA-1,46,B53,B,3.781511259148829e-05
class1,SLA-1*09:01,SLA-1,46,B55,B,3.1653191399527714e-05
class1,SLA-1*09:01,SLA-1,46,B56,B,3.1943949579726905e-05
class1,SLA-1*09:01,SLA-1,46,B57,B,1.9071658243774436e-05
class1,SLA-1*09:01,SLA-1,46,B58,B,2.1836951873410726e-06
class1,SLA-1*09:01,SLA-1,46,B_Other,B,0.0003128967364318669
class1,SLA-1*09:01,SLA-1,46,C01,C,0.007082623895257711
class1,SLA-1*09:01,SLA-1,46,C02,C,0.0016405957285314798
class1,SLA-1*09:01,SLA-1,46,C03,C,0.30360621213912964
class1,SLA-1*09:01,SLA-1,46,C04,C,0.0021844692528247833
class1,SLA-1*09:01,SLA-1,46,C05,C,0.003184040542691946
class1,SLA-1*09:01,SLA-1,46,C06,C,0.008584678173065186
class1,SLA-1*09:01,SLA-1,46,C07,C,0.00044420475023798645
class1,SLA-1*09:01,SLA-1,46,C08,C,0.03827247396111488
class1,SLA-1*09:01,SLA-1,46,C12,C,0.0008376817568205297
class1,SLA-1*09:01,SLA-1,46,C14,C,0.00028351356741040945
class1,SLA-1*09:01,SLA-1,46,C15,C,0.0038163606077432632
class1,SLA-1*09:01,SLA-1,46,C16,C,2.017052065639291e-05
class1,SLA-1*09:01,SLA-1,46,C17,C,3.745037247426808e-05
class1,SLA-1*09:01,SLA-1,46,C_Other,C,0.00021442200522869825
class1,SLA-1*11:01:02,SLA-1,46,A01,A,0.003584284335374832
class1,SLA-1*11:01:02,SLA-1,46,A02,A,0.0045911227352917194
class1,SLA-1*11:01:02,SLA-1,46,A03,A,0.005025442223995924
class1,SLA-1*11:01:02,SLA-1,46,A11,A,0.0033328598365187645
class1,SLA-1*11:01:02,SLA-1,46,A23,A,0.00015541991160716861
class1,SLA-1*11:01:02,SLA-1,46,A24,A,0.00046144533553160727
class1,SLA-1*11:01:02,SLA-1,46,A25,A,0.00030798555235378444
class1,SLA-1*11:01:02,SLA-1,46,A26,A,0.0001207711102324538
class1,SLA-1*11:01:02,SLA-1,46,A29,A,0.0003034707624465227
class1,SLA-1*11:01:02,SLA-1,46,A30,A,0.0004141417739447206
class1,SLA-1*11:01:02,SLA-1,46,A31,A,0.0003476259589660913
class1,SLA-1*11:01:02,SLA-1,46,A32,A,0.00018795016512740403
class1,SLA-1*11:01:02,SLA-1,46,A33,A,0.00045829644659534097
class1,SLA-1*11:01:02,SLA-1,46,A68,A,0.005231047980487347
class1,SLA-1*11:01:02,SLA-1,46,A_Other,A,0.00026458120555616915
class1,SLA-1*11:01:02,SLA-1,46,B07,B,0.013302769511938095
class1,SLA-1*11:01:02,SLA-1,46,B08,B,0.02165103144943714
class1,SLA-1*11:01:02,SLA-1,46,B13,B,0.00042554549872875214
class1,SLA-1*11:01:02,SLA-1,46,B14,B,0.0063811070285737514
class1,SLA-1*11:01:02,SLA-1,46,B15,B,0.01133110374212265
class1,SLA-1*11:01:02,SLA-1,46,B18,B,0.0037522143684327602
class1,SLA-1*11:01:02,SLA-1,46,B27,B,0.0023534700740128756
class1,SLA-1*11:01:02,SLA-1,46,B35,B,6.01689207542222e-05
class1,SLA-1*11:01:02,SLA-1,46,B37,B,0.0011647525243461132
class1,SLA-1*11:01:02,SLA-1,46,B38,B,0.0002819035144057125
class1,SLA-1*11:01:02,SLA-1,46,B39,B,0.0020141545683145523
class1,SLA-1*11:01:02,SLA-1,46,B40,B,0.01552666537463665
class1,SLA-1*11:01:02,SLA-1,46,B41,B,0.010356403887271881
class1,SLA-1*11:01:02,SLA-1,46,B44,B,0.0002836800704244524
class1,SLA-1*11:01:02,SLA-1,46,B46,B,0.006994761060923338
class1,SLA-1*11:01:02,SLA-1,46,B49,B,0.0009536658762954175
class1,SLA-1*11:01:02,SLA-1,46,B50,B,0.0015676203183829784
class1,SLA-1*11:01:02,SLA-1,46,B51,B,0.006355544552206993
class1,SLA-1*11:01:02,SLA-1,46,B52,B,0.0015536952996626496
class1,SLA-1*11:01:02,SLA-1,46,B53,B,0.0008979214471764863
class1,SLA-1*11:01:02,SLA-1,46,B55,B,0.003536017145961523
class1,SLA-1*11:01:02,SLA-1,46,B56,B,0.0010220760013908148
class1,SLA-1*11:01:02,SLA-1,46,B57,B,0.0033136336132884026
class1,SLA-1*11:01:02,SLA-1,46,B58,B,0.00010328051575925201
class1,SLA-1*11:01:02,SLA-1,46,B_Other,B,0.006859597284346819
class1,SLA-1*11:01:02,SLA-1,46,C01,C,0.018661363050341606
class1,SLA-1*11:01:02,SLA-1,46,C02,C,0.0038810614496469498
class1,SLA-1*11:01:02,SLA-1,46,C03,C,0.0028058348689228296
class1,SLA-1*11:01:02,SLA-1,46,C04,C,0.00039487300091423094
class1,SLA-1*11:01:02,SLA-1,46,C05,C,0.48438194394111633
class1,SLA-1*11:01:02,SLA-1,46,C06,C,0.011811045929789543
class1,SLA-1*11:01:02,SLA-1,46,C07,C,0.00041541666723787785
class1,SLA-1*11:01:02,SLA-1,46,C08,C,0.2735925614833832
class1,SLA-1*11:01:02,SLA-1,46,C12,C,0.012112736701965332
class1,SLA-1*11:01:02,SLA-1,46,C14,C,0.008710116147994995
class1,SLA-1*11:01:02,SLA-1,46,C15,C,0.0011683939956128597
class1,SLA-1*11:01:02,SLA-1,46,C16,C,0.03136998042464256
class1,SLA-1*11:01:02,SLA-1,46,C17,C,0.0016115735052153468
class1,SLA-1*11:01:02,SLA-1,46,C_Other,C,0.0022537843324244022
class1,SLA-1*11:05,SLA-1,46,A01,A,0.06139257550239563
class1,SLA-1*11:05,SLA-1,46,A02,A,0.006757412105798721
class1,SLA-1*11:05,SLA-1,46,A03,A,0.13443467020988464
class1,SLA-1*11:05,SLA-1,46,A11,A,0.014764398336410522
class1,SLA-1*11:05,SLA-1,46,A23,A,0.00011505007569212466
class1,SLA-1*11:05,SLA-1,46,A24,A,0.000896613928489387
class1,SLA-1*11:05,SLA-1,46,A25,A,0.00047014866140671074
class1,SLA-1*11:05,SLA-1,46,A26,A,0.0014630401274189353
class1,SLA-1*11:05,SLA-1,46,A29,A,0.000283116678474471
class1,SLA-1*11:05,SLA-1,46,A30,A,0.0018535294802859426
class1,SLA-1*11:05,SLA-1,46,A31,A,0.00011226336937397718
class1,SLA-1*11:05,SLA-1,46,A32,A,0.0003502765903249383
class1,SLA-1*11:05,SLA-1,46,A33,A,0.0002855069178622216
class1,SLA-1*11:05,SLA-1,46,A68,A,0.022374624386429787
class1,SLA-1*11:05,SLA-1,46,A_Other,A,0.00047922495286911726
class1,SLA-1*11:05,SLA-1,46,B07,B,0.25716304779052734
class1,SLA-1*11:05,SLA-1,46,B08,B,0.03957276791334152
class1,SLA-1*11:05,SLA-1,46,B13,B,0.0002631850366014987
class1,SLA-1*11:05,SLA-1,46,B14,B,0.01898055337369442
class1,SLA-1*11:05,SLA-1,46,B15,B,0.008575203828513622
class1,SLA-1*11:05,SLA-1,46,B18,B,0.0005145563627593219
class1,SLA-1*11:05,SLA-1,46,B27,B,8.398816862609237e-05
class1,SLA-1*11:05,SLA-1,46,B35,B,0.0013561889063566923
class1,SLA-1*11:05,SLA-1,46,B37,B,0.00013084411330055445
class1,SLA-1*11:05,SLA-1,46,B38,B,2.6934985726256855e-05
class1,SLA-1*11:05,SLA-1,46,B39,B,0.0005983825540170074
class1,SLA-1*11:05,SLA-1,46,B40,B,0.0009228867129422724
class1,SLA-1*11:05,SLA-1,46,B41,B,0.002921922830864787
class1,SLA-1*11:05,SLA-1,46,B44,B,0.00037384522147476673
class1,SLA-1*11:05,SLA-1,46,B46,B,0.011110256426036358
class1,SLA-1*11:05,SLA-1,46,B49,B,0.00031520400079898536
class1,SLA-1*11:05,SLA-1,46,B50,B,0.0003912429965566844
class1,SLA-1*11:05,SLA-1,46,B51,B,0.0010410777758806944
class1,SLA-1*11:05,SLA-1,46,B52,B,0.000212068684049882
class1,SLA-1*11:05,SLA-1,46,B53,B,0.0010277676628902555
class1,SLA-1*11:05,SLA-1,46,B55,B,0.0011077054077759385
class1,SLA-1*11:05,SLA-1,46,B56,B,0.000473340624012053
class1,SLA-1*11:05,SLA-1,46,B57,B,0.0002524636220186949
class1,SLA-1*11:05,SLA-1,46,B58,B,5.108121331431903e-05
class1,SLA-1*11:05,SLA-1,46,B_Other,B,0.003834627801552415
class1,SLA-1*11:05,SLA-1,46,C01,C,0.023939337581396103
class1,SLA-1*11:05,SLA-1,46,C02,C,0.030886782333254814
class1,SLA-1*11:05,SLA-1,46,C03,C,0.012123440392315388
class1,SLA-1*11:05,SLA-1,46,C04,C,0.000600656378082931
class1,SLA-1*11:05,SLA-1,46,C05,C,0.10009203106164932
class1,SLA-1*11:05,SLA-1,46,C06,C,0.15304020047187805
class1,SLA-1*11:05,SLA-1,46,C07,C,0.0003780521801672876
class1,SLA-1*11:05,SLA-1,46,C08,C,0.024956395849585533
class1,SLA-1*11:05,SLA-1,46,C12,C,0.01583368517458439
class1,SLA-1*11:05,SLA-1,46,C14,C,0.0004907468683086336
class1,SLA-1*11:05,SLA-1,46,C15,C,0.03646983206272125
class1,SLA-1*11:05,SLA-1,46,C16,C,0.001594973262399435
class1,SLA-1*11:05,SLA-1,46,C17,C,0.0004308093630243093
class1,SLA-1*11:05,SLA-1,46,C_Other,C,0.001829445594921708
class1,SLA-1*11:07,SLA-1,46,A01,A,0.04051223024725914
class1,SLA-1*11:07,SLA-1,46,A02,A,0.008748388849198818
class1,SLA-1*11:07,SLA-1,46,A03,A,0.35739871859550476
class1,SLA-1*11:07,SLA-1,46,A11,A,0.009139670990407467
class1,SLA-1*11:07,SLA-1,46,A23,A,0.0008080520201474428
class1,SLA-1*11:07,SLA-1,46,A24,A,0.01000403705984354
class1,SLA-1*11:07,SLA-1,46,A25,A,0.0009991149418056011
class1,SLA-1*11:07,SLA-1,46,A26,A,0.00048521251301281154
class1,SLA-1*11:07,SLA-1,46,A29,A,0.00046380775165744126
class1,SLA-1*11:07,SLA-1,46,A30,A,0.0008762291399762034
class1,SLA-1*11:07,SLA-1,46,A31,A,0.0001818977907532826
class1,SLA-1*11:07,SLA-1,46,A32,A,0.00046968398964963853
class1,SLA-1*11:07,SLA-1,46,A33,A,0.0006879057618789375
class1,SLA-1*11:07,SLA-1,46,A68,A,0.0038200023118406534
class1,SLA-1*11:07,SLA-1,46,A_Other,A,0.0011902034748345613
class1,SLA-1*11:07,SLA-1,46,B07,B,0.10453938692808151
class1,SLA-1*11:07,SLA-1,46,B08,B,0.017141954973340034
class1,SLA-1*11:07,SLA-1,46,B13,B,0.00017219831352122128
class1,SLA-1*11:07,SLA-1,46,B14,B,0.002865311922505498
class1,SLA-1*11:07,SLA-1,46,B15,B,0.0026330570690333843
class1,SLA-1*11:07,SLA-1,46,B18,B,0.00011775259190471843
class1,SLA-1*11:07,SLA-1,46,B27,B,0.0004908033297397196
class1,SLA-1*11:07,SLA-1,46,B35,B,0.0006967919762246311
class1,SLA-1*11:07,SLA-1,46,B37,B,0.0003459931176621467
class1,SLA-1*11:07,SLA-1,46,B38,B,4.1931078158086166e-05
class1,SLA-1*11:07,SLA-1,46,B39,B,0.0002145336038665846
class1,SLA-1*11:07,SLA-1,46,B40,B,0.00263867131434381
class1,SLA-1*11:07,SLA-1,46,B41,B,0.005837423261255026
class1,SLA-1*11:07,SLA-1,46,B44,B,0.0004902370274066925
class1,SLA-1*11:07,SLA-1,46,B46,B,0.011112791486084461
class1,SLA-1*11:07,SLA-1,46,B49,B,0.00109685433562845
class1,SLA-1*11:07,SLA-1,46,B50,B,0.001184981781989336
class1,SLA-1*11:07,SLA-1,46,B51,B,0.0007982521201483905
class1,SLA-1*11:07,SLA-1,46,B52,B,0.0003529238747432828
class1,SLA-1*11:07,SLA-1,46,B53,B,0.00040926848305389285
class1,SLA-1*11:07,SLA-1,46,B55,B,0.00033866107696667314
class1,SLA-1*11:07,SLA-1,46,B56,B,0.0003194964083377272
class1,SLA-1*11:07,SLA-1,46,B57,B,0.00031141858198679984
class1,SLA-1*11:07,SLA-1,46,B58,B,9.762032277649269e-05
class1,SLA-1*11:07,SLA-1,46,B_Other,B,0.0007911337888799608
class1,SLA-1*11:07,SLA-1,46,C01,C,0.02742251753807068
class1,SLA-1*11:07,SLA-1,46,C02,C,0.0057066199369728565
class1,SLA-1*11:07,SLA-1,46,C03,C,0.04979441314935684
class1,SLA-1*11:07,SLA-1,46,C04,C,0.00711503392085433
class1,SLA-1*11:07,SLA-1,46,C05,C,0.08071020990610123
class1,SLA-1*11:07,SLA-1,46,C06,C,0.09256929159164429
class1,SLA-1*11:07,SLA-1,46,C07,C,0.0022441938053816557
class1,SLA-1*11:07,SLA-1,46,C08,C,0.08643695712089539
class1,SLA-1*11:07,SLA-1,46,C12,C,0.0029457230120897293
class1,SLA-1*11:07,SLA-1,46,C14,C,0.001154091558419168
class1,SLA-1*11:07,SLA-1,46,C15,C,0.04590428248047829
class1,SLA-1*11:07,SLA-1,46,C16,C,0.0010541502851992846
class1,SLA-1*11:07,SLA-1,46,C17,C,0.0021250902209430933
class1,SLA-1*11:07,SLA-1,46,C_Other,C,0.003992871847003698
class1,SLA-1*11:08,SLA-1,46,A01,A,0.04117228463292122
class1,SLA-1*11:08,SLA-1,46,A02,A,0.009087754413485527
class1,SLA-1*11:08,SLA-1,46,A03,A,0.3606336712837219
class1,SLA-1*11:08,SLA-1,46,A11,A,0.009006650187075138
class1,SLA-1*11:08,SLA-1,46,A23,A,0.000817640800960362
class1,SLA-1*11:08,SLA-1,46,A24,A,0.01017407514154911
class1,SLA-1*11:08,SLA-1,46,A25,A,0.0010043812217190862
class1,SLA-1*11:08,SLA-1,46,A26,A,0.00047783233458176255
class1,SLA-1*11:08,SLA-1,46,A29,A,0.0004694913513958454
class1,SLA-1*11:08,SLA-1,46,A30,A,0.0008748521213419735
class1,SLA-1*11:08,SLA-1,46,A31,A,0.0001842677011154592
class1,SLA-1*11:08,SLA-1,46,A32,A,0.0004695387906394899
class1,SLA-1*11:08,SLA-1,46,A33,A,0.0006901270244270563
class1,SLA-1*11:08,SLA-1,46,A68,A,0.003802894614636898
class1,SLA-1*11:08,SLA-1,46,A_Other,A,0.001194462412968278
class1,SLA-1*11:08,SLA-1,46,B07,B,0.10186222940683365
class1,SLA-1*11:08,SLA-1,46,B08,B,0.017148194834589958
class1,SLA-1*11:08,SLA-1,46,B13,B,0.00016878725728020072
class1,SLA-1*11:08,SLA-1,46,B14,B,0.00273573724552989
class1,SLA-1*11:08,SLA-1,46,B15,B,0.0026132026687264442
class1,SLA-1*11:08,SLA-1,46,B18,B,0.0001169906827271916
class1,SLA-1*11:08,SLA-1,46,B27,B,0.0004917900077998638
class1,SLA-1*11:08,SLA-1,46,B35,B,0.0006966236978769302
class1,SLA-1*11:08,SLA-1,46,B37,B,0.0003410872886888683
class1,SLA-1*11:08,SLA-1,46,B38,B,4.117881690035574e-05
class1,SLA-1*11:08,SLA-1,46,B39,B,0.0002113219816237688
class1,SLA-1*11:08,SLA-1,46,B40,B,0.002626463072374463
class1,SLA-1*11:08,SLA-1,46,B41,B,0.005726208910346031
class1,SLA-1*11:08,SLA-1,46,B44,B,0.0004907578695565462
class1,SLA-1*11:08,SLA-1,46,B46,B,0.011039309203624725
class1,SLA-1*11:08,SLA-1,46,B49,B,0.0010664376895874739
class1,SLA-1*11:08,SLA-1,46,B50,B,0.0011553693329915404
class1,SLA-1*11:08,SLA-1,46,B51,B,0.0007847787346690893
class1,SLA-1*11:08,SLA-1,46,B52,B,0.00034611037699505687
class1,SLA-1*11:08,SLA-1,46,B53,B,0.00039828874287195504
class1,SLA-1*11:08,SLA-1,46,B55,B,0.00032467677374370396
class1,SLA-1*11:08,SLA-1,46,B56,B,0.00030899434932507575
class1,SLA-1*11:08,SLA-1,46,B57,B,0.00030604173662140965
class1,SLA-1*11:08,SLA-1,46,B58,B,9.562609193380922e-05
class1,SLA-1*11:08,SLA-1,46,B_Other,B,0.000765859498642385
class1,SLA-1*11:08,SLA-1,46,C01,C,0.02722998708486557
class1,SLA-1*11:08,SLA-1,46,C02,C,0.0056084939278662205
class1,SLA-1*11:08,SLA-1,46,C03,C,0.051211245357990265
class1,SLA-1*11:08,SLA-1,46,C04,C,0.007220931351184845
class1,SLA-1*11:08,SLA-1,46,C05,C,0.07817994058132172
class1,SLA-1*11:08,SLA-1,46,C06,C,0.09356106072664261
class1,SLA-1*11:08,SLA-1,46,C07,C,0.002298786072060466
class1,SLA-1*11:08,SLA-1,46,C08,C,0.08629316091537476
class1,SLA-1*11:08,SLA-1,46,C12,C,0.002922305604442954
class1,SLA-1*11:08,SLA-1,46,C14,C,0.0011383447563275695
class1,SLA-1*11:08,SLA-1,46,C15,C,0.04530920460820198
class1,SLA-1*11:08,SLA-1,46,C16,C,0.0010354719124734402
class1,SLA-1*11:08,SLA-1,46,C17,C,0.0021286599803715944
class1,SLA-1*11:08,SLA-1,46,C_Other,C,0.003940429072827101
class1,SLA-1*11:09,SLA-1,46,A01,A,0.029594209045171738
class1,SLA-1*11:09,SLA-1,46,A02,A,0.12366611510515213
class1,SLA-1*11:09,SLA-1,46,A03,A,0.12408724427223206
class1,SLA-1*11:09,SLA-1,46,A11,A,0.006095752585679293
class1,SLA-1*11:09,SLA-1,46,A23,A,0.00032238333369605243
class1,SLA-1*11:09,SLA-1,46,A24,A,0.009106586687266827
class1,SLA-1*11:09,SLA-1,46,A25,A,0.0008718660683371127
class1,SLA-1*11:09,SLA-1,46,A26,A,0.00046688973088748753
class1,SLA-1*11:09,SLA-1,46,A29,A,0.0011885709827765822
class1,SLA-1*11:09,SLA-1,46,A30,A,0.0008012325270101428
class1,SLA-1*11:09,SLA-1,46,A31,A,0.00035648627090267837
class1,SLA-1*11:09,SLA-1,46,A32,A,0.00022577268828172237
class1,SLA-1*11:09,SLA-1,46,A33,A,0.0011202971218153834
class1,SLA-1*11:09,SLA-1,46,A68,A,0.016097959131002426
class1,SLA-1*11:09,SLA-1,46,A_Other,A,0.0011803728993982077
class1,SLA-1*11:09,SLA-1,46,B07,B,0.04088544845581055
class1,SLA-1*11:09,SLA-1,46,B08,B,0.13339735567569733
class1,SLA-1*11:09,SLA-1,46,B13,B,0.00026523752603679895
class1,SLA-1*11:09,SLA-1,46,B14,B,0.0020489664748311043
class1,SLA-1*11:09,SLA-1,46,B15,B,0.002198773669078946
class1,SLA-1*11:09,SLA-1,46,B18,B,0.0006850393256172538
class1,SLA-1*11:09,SLA-1,46,B27,B,0.0003468784561846405
class1,SLA-1*11:09,SLA-1,46,B35,B,0.00012505511404015124
class1,SLA-1*11:09,SLA-1,46,B37,B,0.0003643937816377729
class1,SLA-1*11:09,SLA-1,46,B38,B,6.14993114140816e-05
class1,SLA-1*11:09,SLA-1,46,B39,B,0.0006709392764605582
class1,SLA-1*11:09,SLA-1,46,B40,B,0.006297901272773743
class1,SLA-1*11:09,SLA-1,46,B41,B,0.004160611890256405
class1,SLA-1*11:09,SLA-1,46,B44,B,0.00030504350434057415
class1,SLA-1*11:09,SLA-1,46,B46,B,0.006177504081279039
class1,SLA-1*11:09,SLA-1,46,B49,B,0.00019582817913033068
class1,SLA-1*11:09,SLA-1,46,B50,B,0.0002598092542029917
class1,SLA-1*11:09,SLA-1,46,B51,B,0.0022225151769816875
class1,SLA-1*11:09,SLA-1,46,B52,B,0.000394365779357031
class1,SLA-1*11:09,SLA-1,46,B53,B,0.000670877518132329
class1,SLA-1*11:09,SLA-1,46,B55,B,0.00021934548567514867
class1,SLA-1*11:09,SLA-1,46,B56,B,8.664185588713735e-05
class1,SLA-1*11:09,SLA-1,46,B57,B,0.0006288430304266512
class1,SLA-1*11:09,SLA-1,46,B58,B,5.39897482667584e-05
class1,SLA-1*11:09,SLA-1,46,B_Other,B,0.0013485649833455682
class1,SLA-1*11:09,SLA-1,46,C01,C,0.01956898532807827
class1,SLA-1*11:09,SLA-1,46,C02,C,0.0058032432571053505
class1,SLA-1*11:09,SLA-1,46,C03,C,0.010898170992732048
class1,SLA-1*11:09,SLA-1,46,C04,C,0.0006216010078787804
class1,SLA-1*11:09,SLA-1,46,C05,C,0.20799385011196136
class1,SLA-1*11:09,SLA-1,46,C06,C,0.16674749553203583
class1,SLA-1*11:09,SLA-1,46,C07,C,0.0004460111085791141
class1,SLA-1*11:09,SLA-1,46,C08,C,0.04540979117155075
class1,SLA-1*11:09,SLA-1,46,C12,C,0.01000290922820568
class1,SLA-1*11:09,SLA-1,46,C14,C,0.0005917035741731524
class1,SLA-1*11:09,SLA-1,46,C15,C,0.007686955388635397
class1,SLA-1*11:09,SLA-1,46,C16,C,0.00173920055385679
class1,SLA-1*11:09,SLA-1,46,C17,C,0.0008623460307717323
class1,SLA-1*11:09,SLA-1,46,C_Other,C,0.002374619012698531
class1,SLA-1*11:10,SLA-1,46,A01,A,0.15052750706672668
class1,SLA-1*11:10,SLA-1,46,A02,A,0.015359998680651188
class1,SLA-1*11:10,SLA-1,46,A03,A,0.043064411729574203
class1,SLA-1*11:10,SLA-1,46,A11,A,0.18373742699623108
class1,SLA-1*11:10,SLA-1,46,A23,A,0.00014991841453593224
class1,SLA-1*11:10,SLA-1,46,A24,A,0.020413311198353767
class1,SLA-1*11:10,SLA-1,46,A25,A,0.0005112093058414757
class1,SLA-1*11:10,SLA-1,46,A26,A,0.0011003240942955017
class1,SLA-1*11:10,SLA-1,46,A29,A,0.000985287711955607
class1,SLA-1*11:10,SLA-1,46,A30,A,0.0018214592710137367
class1,SLA-1*11:10,SLA-1,46,A31,A,0.001455987337976694
class1,SLA-1*11:10,SLA-1,46,A32,A,9.727594442665577e-05
class1,SLA-1*11:10,SLA-1,46,A33,A,0.0009662259835749865
class1,SLA-1*11:10,SLA-1,46,A68,A,0.011549635790288448
class1,SLA-1*11:10,SLA-1,46,A_Other,A,0.003822330618277192
class1,SLA-1*11:10,SLA-1,46,B07,B,0.13322369754314423
class1,SLA-1*11:10,SLA-1,46,B08,B,0.24861520528793335
class1,SLA-1*11:10,SLA-1,46,B13,B,8.18810221971944e-05
class1,SLA-1*11:10,SLA-1,46,B14,B,0.0012093776604160666
class1,SLA-1*11:10,SLA-1,46,B15,B,0.0007743482710793614
class1,SLA-1*11:10,SLA-1,46,B18,B,0.0006109254900366068
class1,SLA-1*11:10,SLA-1,46,B27,B,0.0008244353230111301
class1,SLA-1*11:10,SLA-1,46,B35,B,0.0006416813121177256
class1,SLA-1*11:10,SLA-1,46,B37,B,0.0009827169124037027
class1,SLA-1*11:10,SLA-1,46,B38,B,7.243844447657466e-05
class1,SLA-1*11:10,SLA-1,46,B39,B,0.00031473959097638726
class1,SLA-1*11:10,SLA-1,46,B40,B,0.007121477276086807
class1,SLA-1*11:10,SLA-1,46,B41,B,0.009979084134101868
class1,SLA-1*11:10,SLA-1,46,B44,B,0.000312564690830186
class1,SLA-1*11:10,SLA-1,46,B46,B,0.001087820390239358
class1,SLA-1*11:10,SLA-1,46,B49,B,0.0003426934126764536
class1,SLA-1*11:10,SLA-1,46,B50,B,0.00031639859662391245
class1,SLA-1*11:10,SLA-1,46,B51,B,0.0006798430113121867
class1,SLA-1*11:10,SLA-1,46,B52,B,0.0004740760778076947
class1,SLA-1*11:10,SLA-1,46,B53,B,0.0004833443381357938
class1,SLA-1*11:10,SLA-1,46,B55,B,6.931273674126714e-05
class1,SLA-1*11:10,SLA-1,46,B56,B,0.00016781773592811078
class1,SLA-1*11:10,SLA-1,46,B57,B,0.0003029248327948153
class1,SLA-1*11:10,SLA-1,46,B58,B,4.095142139703967e-05
class1,SLA-1*11:10,SLA-1,46,B_Other,B,0.0046308813616633415
class1,SLA-1*11:10,SLA-1,46,C01,C,0.03240105137228966
